name,alt,number,img_url
ヨクバリス,ヨクバリス,item820,https://zukan.pokemon.co.jp/zukan-api/up/images/index/79d3b5518246897a174da7f9f1d420ba.png
ココガラ,ココガラ,item821,https://zukan.pokemon.co.jp/zukan-api/up/images/index/6fb709cc35857c535dff3cb5acfd0f7b.png
アオガラス,アオガラス,item822,https://zukan.pokemon.co.jp/zukan-api/up/images/index/1ae40bd50204b6ade3c681406b9b7eb7.png
アーマーガア,アーマーガア,item823,https://zukan.pokemon.co.jp/zukan-api/up/images/index/9d9c32d5f0692d0278966f83ef18fa59.png
アーマーガア（キョダイマックスのすがた）,アーマーガア,item823-1,https://zukan.pokemon.co.jp/zukan-api/up/images/index/b3296f27d4448b16659cc4584217eedd.png
サッチムシ,サッチムシ,item824,https://zukan.pokemon.co.jp/zukan-api/up/images/index/39b3c9470e1e18ef33187072c77d6be4.png
レドームシ,レドームシ,item825,https://zukan.pokemon.co.jp/zukan-api/up/images/index/ab8ea1438c254cbc9167cc916e0b6357.png
イオルブ,イオルブ,item826,https://zukan.pokemon.co.jp/zukan-api/up/images/index/1b37e622c9e8b2a1ce70e50f02e45e37.png
イオルブ（キョダイマックスのすがた）,イオルブ,item826-1,https://zukan.pokemon.co.jp/zukan-api/up/images/index/fee2221928fd64f9c3149b440d11bd29.png
クスネ,クスネ,item827,https://zukan.pokemon.co.jp/zukan-api/up/images/index/57bfebea80ff392b4c1cc3fed4bdf24e.png
フォクスライ,フォクスライ,item828,https://zukan.pokemon.co.jp/zukan-api/up/images/index/ab1361d72f3ba7b72d4416c4a7573d2b.png
ヒメンカ,ヒメンカ,item829,https://zukan.pokemon.co.jp/zukan-api/up/images/index/94eef7b568ac18ea4af7b0ca329c2b2b.png
ワタシラガ,ワタシラガ,item830,https://zukan.pokemon.co.jp/zukan-api/up/images/index/539fbb2c6c0b9f4b181c79cd53fb5e5c.png
ウールー,ウールー,item831,https://zukan.pokemon.co.jp/zukan-api/up/images/index/902ff0d802cc019944037442a034ce29.png
バイウールー,バイウールー,item832,https://zukan.pokemon.co.jp/zukan-api/up/images/index/7924e24a4e789226ae44391b74419f6f.png
カムカメ,カムカメ,item833,https://zukan.pokemon.co.jp/zukan-api/up/images/index/32e6dc8c1eb31ea67e16abfc6f01476e.png
カジリガメ,カジリガメ,item834,https://zukan.pokemon.co.jp/zukan-api/up/images/index/c2ea069a116c6e6d88742b56f200878a.png
カジリガメ（キョダイマックスのすがた）,カジリガメ,item834-1,https://zukan.pokemon.co.jp/zukan-api/up/images/index/a18022d67f6d6a11f9fadfea80ff3b91.png
ワンパチ,ワンパチ,item835,https://zukan.pokemon.co.jp/zukan-api/up/images/index/586e8619f3181721f8e6eff1c9b17470.png
パルスワン,パルスワン,item836,https://zukan.pokemon.co.jp/zukan-api/up/images/index/ad8073929130d58b7e93ddbf89354aad.png
タンドン,タンドン,item837,https://zukan.pokemon.co.jp/zukan-api/up/images/index/1c3a9e026042f8e9b8a1a4db89446a54.png
トロッゴン,トロッゴン,item838,https://zukan.pokemon.co.jp/zukan-api/up/images/index/9ecd54757ea13ab2b07e9c629e81a340.png
セキタンザン,セキタンザン,item839,https://zukan.pokemon.co.jp/zukan-api/up/images/index/ccf605dcee4c07f1c1686d7736bdb416.png
セキタンザン（キョダイマックスのすがた）,セキタンザン,item839-1,https://zukan.pokemon.co.jp/zukan-api/up/images/index/08308439085e761e36515bf2af14bbd9.png
カジッチュ,カジッチュ,item840,https://zukan.pokemon.co.jp/zukan-api/up/images/index/44f082db3c4309a2c824f11fd1e8dfa0.png
アップリュー,アップリュー,item841,https://zukan.pokemon.co.jp/zukan-api/up/images/index/6724740bcfcf0055e7f32a02ded30eb1.png
アップリュー（キョダイマックスのすがた）,アップリュー,item841-1,https://zukan.pokemon.co.jp/zukan-api/up/images/index/7f2ca419d5a92e578145e70edc5f6437.png
タルップル,タルップル,item842,https://zukan.pokemon.co.jp/zukan-api/up/images/index/064faab98decf1537aef8d24cf20ee70.png
タルップル（キョダイマックスのすがた）,タルップル,item842-1,https://zukan.pokemon.co.jp/zukan-api/up/images/index/889ad57e167872bc8861bbf52f6d69bd.png
スナヘビ,スナヘビ,item843,https://zukan.pokemon.co.jp/zukan-api/up/images/index/be69c58eb29b7934dbd132157e93f3a6.png
サダイジャ,サダイジャ,item844,https://zukan.pokemon.co.jp/zukan-api/up/images/index/155879252a29e1921664db4e0225b970.png
サダイジャ（キョダイマックスのすがた）,サダイジャ,item844-1,https://zukan.pokemon.co.jp/zukan-api/up/images/index/e87cdaee301bafb146f697a4aa083881.png
ウッウ,ウッウ,item845,https://zukan.pokemon.co.jp/zukan-api/up/images/index/8a978ffdf3cf4a756d9156886e302b67.png
サシカマス,サシカマス,item846,https://zukan.pokemon.co.jp/zukan-api/up/images/index/af764a48aac29671ad33b3df72763d8d.png
カマスジョー,カマスジョー,item847,https://zukan.pokemon.co.jp/zukan-api/up/images/index/b33056ef1b351275904d5ae911a95c95.png
エレズン,エレズン,item848,https://zukan.pokemon.co.jp/zukan-api/up/images/index/add156485f25f8cb83c2e9307ae196b3.png
ストリンダー（ハイなすがた）,ストリンダー,item849,https://zukan.pokemon.co.jp/zukan-api/up/images/index/9bb0cfd8dad61ec8fb4fc355fc1b648e.png
ストリンダー（ローなすがた）,ストリンダー,item849-1,https://zukan.pokemon.co.jp/zukan-api/up/images/index/5f6ac3fa17b9422bc103182714ed3c8c.png
ストリンダー（ハイなすがた／キョダイマックスのすがた）,ストリンダー,item849-2,https://zukan.pokemon.co.jp/zukan-api/up/images/index/c16588ef6320b97c98fb043da0cffa30.png
ストリンダー（ローなすがた／キョダイマックスのすがた）,ストリンダー,item849-3,https://zukan.pokemon.co.jp/zukan-api/up/images/index/f54c9b4eb7b8cfd2a4062d9adce04d87.png
ヤクデ,ヤクデ,item850,https://zukan.pokemon.co.jp/zukan-api/up/images/index/7a4aa77b1fc14435d72b5dbfccd26cb4.png
マルヤクデ,マルヤクデ,item851,https://zukan.pokemon.co.jp/zukan-api/up/images/index/f1858fc26c4ded1596a89ceb25790114.png
マルヤクデ（キョダイマックスのすがた）,マルヤクデ,item851-1,https://zukan.pokemon.co.jp/zukan-api/up/images/index/6f98e13ac0b70eba7d3b9affc6ceec86.png
タタッコ,タタッコ,item852,https://zukan.pokemon.co.jp/zukan-api/up/images/index/1a81e870e194620cf45f97bc91944434.png
オトスパス,オトスパス,item853,https://zukan.pokemon.co.jp/zukan-api/up/images/index/14ca11ae88c1b25a2efb50ac3da3df38.png
ヤバチャ（がんさくフォルム）,ヤバチャ,item854,https://zukan.pokemon.co.jp/zukan-api/up/images/index/d5cd51510a76312c381a60827bef7c38.png
ヤバチャ（しんさくフォルム）,ヤバチャ,item854-1,https://zukan.pokemon.co.jp/zukan-api/up/images/index/3ea37d663efae0810eed3c9538948ba2.png
ポットデス（がんさくフォルム）,ポットデス,item855,https://zukan.pokemon.co.jp/zukan-api/up/images/index/17cafb4c9796313ee2b8f30d17ad0ca1.png
ポットデス（しんさくフォルム）,ポットデス,item855-1,https://zukan.pokemon.co.jp/zukan-api/up/images/index/cbafc59e16a43a4fe5666f0f1553a770.png
ミブリム,ミブリム,item856,https://zukan.pokemon.co.jp/zukan-api/up/images/index/3314af628e0c9990836f9178307b5d98.png
テブリム,テブリム,item857,https://zukan.pokemon.co.jp/zukan-api/up/images/index/8050e1f4579a047bb21807a65e188b78.png
ブリムオン,ブリムオン,item858,https://zukan.pokemon.co.jp/zukan-api/up/images/index/db392dd57bdafe1b0d89e6916b881fe3.png
ブリムオン（キョダイマックスのすがた）,ブリムオン,item858-1,https://zukan.pokemon.co.jp/zukan-api/up/images/index/f34045439e65ae35f776c7861e39b043.png
ベロバー,ベロバー,item859,https://zukan.pokemon.co.jp/zukan-api/up/images/index/95a6bd899ab70ddef9ee74ef30234f8e.png
ギモー,ギモー,item860,https://zukan.pokemon.co.jp/zukan-api/up/images/index/dab0a5ddbc2c9288883cdf1a70ca96ea.png
オーロンゲ,オーロンゲ,item861,https://zukan.pokemon.co.jp/zukan-api/up/images/index/697d8f37ffba4017bb85db476c55e91c.png
オーロンゲ（キョダイマックスのすがた）,オーロンゲ,item861-1,https://zukan.pokemon.co.jp/zukan-api/up/images/index/2d52b8607ee952ebe2c97beacd60ae4d.png
タチフサグマ,タチフサグマ,item862,https://zukan.pokemon.co.jp/zukan-api/up/images/index/15229cbb1315c8c0d96bf2fce6a82bab.png
ニャイキング,ニャイキング,item863,https://zukan.pokemon.co.jp/zukan-api/up/images/index/92bc396b595110536eb9dd3770185a38.png
サニゴーン,サニゴーン,item864,https://zukan.pokemon.co.jp/zukan-api/up/images/index/9b0b6805037d96ae676abdba5a94a20b.png
ネギガナイト,ネギガナイト,item865,https://zukan.pokemon.co.jp/zukan-api/up/images/index/c34e748d604c846a177188997e59c5e7.png
バリコオル,バリコオル,item866,https://zukan.pokemon.co.jp/zukan-api/up/images/index/46cb5074859e9a418a661e7178830acb.png
デスバーン,デスバーン,item867,https://zukan.pokemon.co.jp/zukan-api/up/images/index/84bb51e5c56ee9873ff87626ea351921.png
マホミル,マホミル,item868,https://zukan.pokemon.co.jp/zukan-api/up/images/index/6ccd1abb7d58e980f71f3452096bc28e.png
マホイップ,マホイップ,item869,https://zukan.pokemon.co.jp/zukan-api/up/images/index/057d04e14000db204ddcf3a4dfa80262.png
マホイップ（キョダイマックスのすがた）,マホイップ,item869-1,https://zukan.pokemon.co.jp/zukan-api/up/images/index/5cd39e0a5c57e166003def8d3b505675.png
タイレーツ,タイレーツ,item870,https://zukan.pokemon.co.jp/zukan-api/up/images/index/24c42fe11e9d611e47f9b691436eb904.png
バチンウニ,バチンウニ,item871,https://zukan.pokemon.co.jp/zukan-api/up/images/index/3cec83022c32332581fe533a99500daf.png
ユキハミ,ユキハミ,item872,https://zukan.pokemon.co.jp/zukan-api/up/images/index/675d634f749ff31f5db2530453722ba8.png
モスノウ,モスノウ,item873,https://zukan.pokemon.co.jp/zukan-api/up/images/index/747989f7680fe878cb7b523c4e9d5652.png
イシヘンジン,イシヘンジン,item874,https://zukan.pokemon.co.jp/zukan-api/up/images/index/da84b894fca69af135bb21370b316208.png
コオリッポ（アイスフェイス）,コオリッポ,item875,https://zukan.pokemon.co.jp/zukan-api/up/images/index/b07703a3e7c1e59b767b237fbafe3ce9.png
コオリッポ（ナイスフェイス）,コオリッポ,item875-1,https://zukan.pokemon.co.jp/zukan-api/up/images/index/5ecea3c36e6e991ff0cbab31e414f751.png
イエッサン（オスのすがた）,イエッサン,item876,https://zukan.pokemon.co.jp/zukan-api/up/images/index/415eaf3597fe2c990d71626278a2af3f.png
イエッサン（メスのすがた）,イエッサン,item876-1,https://zukan.pokemon.co.jp/zukan-api/up/images/index/f4ee2a2ed22585eedbe3b51285bd14e1.png
モルペコ（まんぷくもよう）,モルペコ,item877,https://zukan.pokemon.co.jp/zukan-api/up/images/index/5f9270491483f4ec233a88ee5a70e771.png
モルペコ（はらぺこもよう）,モルペコ,item877-1,https://zukan.pokemon.co.jp/zukan-api/up/images/index/4a08ff86e3a3ca82f6ea0d799faa31ad.png
ゾウドウ,ゾウドウ,item878,https://zukan.pokemon.co.jp/zukan-api/up/images/index/9a2262e8e4bef171febfcb95377d8d09.png
ダイオウドウ,ダイオウドウ,item879,https://zukan.pokemon.co.jp/zukan-api/up/images/index/98ecb2bb0c9fb6cdfa803a2367bee013.png
ダイオウドウ（キョダイマックスのすがた）,ダイオウドウ,item879-1,https://zukan.pokemon.co.jp/zukan-api/up/images/index/0c2001adfe783e9f7f5dbd8b563a27ae.png
パッチラゴン,パッチラゴン,item880,https://zukan.pokemon.co.jp/zukan-api/up/images/index/1310f8a10b845b1ad975d66bc61b53ca.png
パッチルドン,パッチルドン,item881,https://zukan.pokemon.co.jp/zukan-api/up/images/index/cf8d4743368273733336295381e96f50.png
ウオノラゴン,ウオノラゴン,item882,https://zukan.pokemon.co.jp/zukan-api/up/images/index/c8788cc22550004fbb77580f7793ef63.png
ウオチルドン,ウオチルドン,item883,https://zukan.pokemon.co.jp/zukan-api/up/images/index/b03bb88a3022846a1f1431a2a2364865.png
ジュラルドン,ジュラルドン,item884,https://zukan.pokemon.co.jp/zukan-api/up/images/index/81784a504b948f9cd3d85c7d1c735103.png
ジュラルドン（キョダイマックスのすがた）,ジュラルドン,item884-1,https://zukan.pokemon.co.jp/zukan-api/up/images/index/b9e7a100544404f0123536b916a945fe.png
ドラメシヤ,ドラメシヤ,item885,https://zukan.pokemon.co.jp/zukan-api/up/images/index/601573d1e32271d6be8ead628c331d7f.png
ドロンチ,ドロンチ,item886,https://zukan.pokemon.co.jp/zukan-api/up/images/index/37f492759e9229f453f2257d222bdc4c.png
ドラパルト,ドラパルト,item887,https://zukan.pokemon.co.jp/zukan-api/up/images/index/574bd6104be12d13fdb9469e20345a79.png
ザシアン（れきせんのゆうしゃ）,ザシアン,item888,https://zukan.pokemon.co.jp/zukan-api/up/images/index/d7061bfdcbd1558f59c9db75b3688f48.png
ザシアン（けんのおう）,ザシアン,item888-1,https://zukan.pokemon.co.jp/zukan-api/up/images/index/cf20e7dd6a941d625cb9e8de328601cc.png
ザマゼンタ（れきせんのゆうしゃ）,ザマゼンタ,item889,https://zukan.pokemon.co.jp/zukan-api/up/images/index/dc116b1717eaa6285d60e89e843143d9.png
ザマゼンタ（たてのおう）,ザマゼンタ,item889-1,https://zukan.pokemon.co.jp/zukan-api/up/images/index/63aaf09b1f205f2f8bc92b5ba0636c54.png
ムゲンダイナ,ムゲンダイナ,item890,https://zukan.pokemon.co.jp/zukan-api/up/images/index/315b1609f10789257c67f371e2dadf7f.png
ダクマ,ダクマ,item891,https://zukan.pokemon.co.jp/zukan-api/up/images/index/1055615d1b0660c521461e3b02f121db.png
ウーラオス（いちげきのかた）,ウーラオス,item892,https://zukan.pokemon.co.jp/zukan-api/up/images/index/5e38ebb34ebe396ef34134b0ddf91b9e.png
ウーラオス（れんげきのかた）,ウーラオス,item892-1,https://zukan.pokemon.co.jp/zukan-api/up/images/index/4fe096c4cdace8a1d1d35bffb2bef27e.png
ウーラオス（いちげきのかた／キョダイマックスのすがた）,ウーラオス,item892-2,https://zukan.pokemon.co.jp/zukan-api/up/images/index/12f07246398d7a4b3d69fd4b0decdfca.png
ウーラオス（れんげきのかた／キョダイマックスのすがた）,ウーラオス,item892-3,https://zukan.pokemon.co.jp/zukan-api/up/images/index/85fe100de3c721d8b07d74ec3c3a0961.png
ザルード,ザルード,item893,https://zukan.pokemon.co.jp/zukan-api/up/images/index/1d1663324f2f1009688fef23b490da68.png
レジエレキ,レジエレキ,item894,https://zukan.pokemon.co.jp/zukan-api/up/images/index/c9e02a3922a8a7eb8165c8e0d3685f11.png
レジドラゴ,レジドラゴ,item895,https://zukan.pokemon.co.jp/zukan-api/up/images/index/871043fa4ffe1bac2d080eb26e28108c.png
ブリザポス,ブリザポス,item896,https://zukan.pokemon.co.jp/zukan-api/up/images/index/7455b829a5da793c2c96c7f674e881b8.png
レイスポス,レイスポス,item897,https://zukan.pokemon.co.jp/zukan-api/up/images/index/e534fa4e91832360502a2acb3c1aa245.png
バドレックス,バドレックス,item898,https://zukan.pokemon.co.jp/zukan-api/up/images/index/9d4fc1d2bddbb1dd965a89c5324d2c1a.png
バドレックス（はくばじょうのすがた）,バドレックス,item898-1,https://zukan.pokemon.co.jp/zukan-api/up/images/index/68dcdbad36adf72cbd4801d7032aa307.png
バドレックス（こくばじょうのすがた）,バドレックス,item898-2,https://zukan.pokemon.co.jp/zukan-api/up/images/index/7c1b6eabf46f5a4a48761de35ab09770.png
アヤシシ,アヤシシ,item899,https://zukan.pokemon.co.jp/zukan-api/up/images/index/d8ab5da417430f0edece5aafa80ad827.png
バサギリ,バサギリ,item900,https://zukan.pokemon.co.jp/zukan-api/up/images/index/f1e28009b1c47b045faf281384c8e6b3.png
ガチグマ,ガチグマ,item901,https://zukan.pokemon.co.jp/zukan-api/up/images/index/597d53aff838a7805c407c5df00f07ef.png
イダイトウ（オスのすがた）,イダイトウ,item902,https://zukan.pokemon.co.jp/zukan-api/up/images/index/24972f342f9db1f6e0f0bcafde68a3c3.png
イダイトウ（メスのすがた）,イダイトウ,item902-1,https://zukan.pokemon.co.jp/zukan-api/up/images/index/151a70bd5270e035c3750348221b0e38.png
オオニューラ,オオニューラ,item903,https://zukan.pokemon.co.jp/zukan-api/up/images/index/2f1d88034c3c6a444dec46b36bb4c9e1.png
ハリーマン,ハリーマン,item904,https://zukan.pokemon.co.jp/zukan-api/up/images/index/0be0707907c0ca80c7bb14488d0a1631.png
ラブトロス（けしんフォルム）,ラブトロス,item905,https://zukan.pokemon.co.jp/zukan-api/up/images/index/d000adc527d931271071b3c77a6c78cd.png
ラブトロス（れいじゅうフォルム）,ラブトロス,item905-1,https://zukan.pokemon.co.jp/zukan-api/up/images/index/f1fd846d94996c17d051487bd15c14ff.png
